Af_As_syn	Af_As_ns	Af_An_syn	Af_An_ns	As_An_syn	As_An_ns	As_syn_pol	As_ns_pol	Afr_syn_pol	Afr_ns_pol	len	stat	CDS
0	0	1	0	1	0	0	1	0	2	768	-0.0833333333333334	rna6666_gene=YIPF7
1	0	2	1	1	1	2	4	1	1	891	0.966666666666667	rna6668_gene=GRXCR1
0	0	5	0	5	0	4	1	4	1	3516	-1.66666666666667	rna6670_gene=ATP8A1
1	0	1	0	0	0	2	1	2	0	633	2.25	rna6671_gene=SHISA3
0	3	0	7	0	4	0	2	0	0	831	8.33333333333333	rna6673_gene=LOC106782984
0	0	1	1	1	1	1	1	2	2	1170	1	rna6674_gene=BEND4
1	0	1	2	2	2	2	1	3	2	1794	2.75	rna6675_gene=SLC30A9
0	0	1	0	1	0	0	0	0	0	744	0	rna6677_gene=TMEM33
2	4	1	0	3	4	2	0	0	0	948	-0.750000000000001	rna6678_gene=PHOX2B
0	4	1	4	1	2	12	7	8	2	4416	1.8125	rna6685_gene=LIMCH1
0	2	2	1	2	1	3	0	4	1	2280	-7.66666666666667	rna6690_gene=APBB2
0	2	2	2	2	2	0	0	2	1	2169	-0.5	rna6695_gene=NSUN7
1	6	1	10	0	10	0	1	0	4	933	4.85	rna6696_gene=LOC102150541
1	0	2	8	3	8	2	0	2	0	1767	14.25	rna6697_gene=RBM47
3	2	5	5	2	3	6	5	1	3	1443	1.18055555555556	rna6699_gene=CHRNA9
0	0	1	0	1	0	0	0	0	0	591	0	rna6701_gene=RHOH
1	3	4	6	5	3	8	7	3	3	5322	-0.1	rna6703_gene=N4BP2
1	0	4	0	3	0	4	1	2	0	4017	-0.0249999999999999	rna6708_gene=PDS5A
0	0	2	0	2	0	1	0	0	0	603	-1	rna6710_gene=UBE2K
1	0	2	0	3	0	2	0	0	1	1485	-0.583333333333333	rna6713_gene=UGDH
1	2	0	2	1	0	5	0	1	1	1119	-3	rna6718_gene=LIAS
0	0	1	0	1	0	2	3	2	0	609	1.125	rna6721_gene=RPL9
4	3	5	4	3	1	2	5	4	4	3138	0.683333333333333	rna6722_gene=KLB
1	1	2	3	1	2	5	3	3	4	3426	1.81666666666667	rna6724_gene=RFC1
2	0	5	0	3	0	8	1	3	0	4029	0.291666666666667	rna6726_gene=WDR19
0	0	3	1	3	1	3	0	2	0	2130	-0.5	rna6727_gene=KLHL5
1	0	2	1	1	1	2	1	0	2	942	0.972222222222222	rna6730_gene=TMEM156
0	2	2	1	2	1	4	4	2	5	1695	-2	rna6733_gene=FAM114A1
5	1	7	7	8	8	3	3	6	3	2583	2.41666666666667	rna6734_gene=TLR6
0	11	1	10	1	1	5	11	3	7	2361	-2.75	rna6738_gene=TLR1
1	2	3	2	2	0	3	3	0	4	2436	-1.01666666666667	rna6739_gene=TLR10
2	0	1	0	1	0	0	0	1	0	1038	1.16666666666667	rna6746_gene=KLF3
5	0	6	2	5	2	5	6	3	3	3846	0.714285714285714	rna6753_gene=TBC1D1
2	1	2	0	0	1	5	2	4	1	1860	3.5	rna6755_gene=PGM2
0	1	1	1	1	0	6	0	3	2	825	-9.16666666666667	rna6756_gene=RELL1
0	3	0	3	0	0	3	5	2	1	954	4	rna6762_gene=C3H4orf19
1	2	5	1	6	1	10	1	3	1	5019	-6.01190476190476	rna6763_gene=NWD2
2	1	2	2	0	3	3	4	2	5	2460	3.16666666666667	rna6768_gene=DTHD1
6	1	3	2	3	1	7	6	5	10	5130	0.653988868274583	rna6769_gene=ARAP2
5	3	4	0	3	3	4	0	1	0	3411	2.06666666666667	rna6771_gene=PCDH7
0	0	1	1	1	1	1	0	0	0	2466	1	rna6774_gene=STIM2
0	0	1	1	1	1	2	0	0	0	1581	1	rna6775_gene=TBC1D19
2	3	2	4	2	1	5	1	2	1	1287	0.5	rna6776_gene=CCKAR
2	0	4	0	4	0	1	0	0	0	1461	-0.0666666666666665	rna6777_gene=RBPJ
1	0	0	0	1	0	1	0	0	0	471	1	rna6778_gene=LOC100055584
5	2	5	2	4	2	2	2	2	3	2958	0.475	rna6785_gene=SEL1L3
5	3	10	2	9	1	5	2	0	1	2145	-0.796969696969697	rna6787_gene=SLC34A2
1	0	3	0	2	0	2	0	0	0	2424	-0.25	rna6791_gene=ANAPC4
1	0	2	0	3	0	2	0	0	0	1302	-0.416666666666667	rna6795_gene=PI4K2B
0	0	1	6	1	6	0	5	2	3	1698	3.04166666666667	rna6796_gene=SEPSECS
1	1	5	2	4	1	3	4	0	0	1566	0.02	rna6797_gene=LGI2
0	1	2	2	2	1	1	4	2	0	1620	2.46666666666667	rna6798_gene=CCDC149
0	0	0	2	0	2	0	0	0	1	516	3.5	rna6799_gene=SOD3
0	1	1	0	1	1	2	6	1	0	1410	0.571428571428572	rna6804_gene=LOC100067990
1	0	5	1	4	1	10	3	10	1	3537	1.55833333333333	rna6805_gene=ADGRA3
1	0	2	0	1	0	1	0	0	0	642	0.333333333333333	rna6806_gene=KCNIP4
2	1	2	1	0	0	2	3	0	1	744	0.583333333333333	rna6808_gene=PACRGL
2	0	6	0	4	0	6	0	5	1	4593	-0.504761904761905	rna6811_gene=SLIT2
3	3	2	9	3	6	6	7	2	3	5694	3.15625	rna6814_gene=LCORL
0	4	2	7	2	5	1	5	0	1	3048	0.333333333333333	rna6815_gene=NCAPG
0	1	0	1	0	0	1	0	1	1	651	0	rna6816_gene=DCAF16
9	2	12	6	7	4	8	6	8	4	3243	1.38708791208791	rna6820_gene=FAM184B
0	0	1	1	1	1	1	0	0	0	537	1	rna6822_gene=MED28
3	0	3	0	4	0	5	0	2	0	1560	0.45	rna6823_gene=LAP3
0	1	1	0	1	1	1	0	1	2	699	-1.66666666666667	rna6824_gene=CLRN2
2	0	4	1	2	1	4	3	0	2	657	0.55	rna6825_gene=QDPR
1	0	1	0	0	0	0	1	1	0	1122	1.25	rna6833_gene=LDB2
0	1	1	0	1	1	1	0	0	0	1554	-1.5	rna6837_gene=TAPT1
1	1	1	1	0	0	1	2	1	3	2496	0.5	rna6838_gene=PROM1
1	3	3	5	2	2	5	3	0	1	1608	-0.75	rna6846_gene=LOC102148275
2	5	2	4	0	1	6	0	1	0	1185	3.33333333333333	rna6847_gene=LOC102148236
1	1	2	2	1	1	0	2	1	2	780	0.666666666666667	rna6850_gene=LOC100068923
0	0	1	0	1	0	1	1	2	0	930	1	rna6851_gene=CD38
0	0	3	1	3	1	3	3	2	0	807	1	rna6853_gene=BST1
0	1	0	3	0	2	2	1	0	4	1971	2.3	rna6854_gene=FAM200B
1	1	3	0	2	1	1	0	2	1	2037	-0.291666666666667	rna6856_gene=FBXL5
4	8	6	9	6	3	11	12	0	2	4866	-0.657875457875458	rna6861_gene=CC2D2A
0	1	0	1	0	0	1	0	1	0	891	2	rna6868_gene=C1QTNF7
1	0	1	0	0	0	0	0	0	0	1383	1	rna6870_gene=CPEB2
8	21	17	34	11	15	27	10	3	5	8997	-1.53198653198653	rna6875_gene=BOD1L1
1	0	2	0	1	0	1	1	0	0	645	0.333333333333333	rna6876_gene=NKX3-2
0	1	1	2	1	1	4	0	1	0	936	-2	rna6879_gene=HS3ST1
2	2	4	6	2	6	2	9	0	0	1287	1.8	rna6883_gene=CLNK
1	1	5	1	5	2	4	3	2	3	3225	-0.375	rna6885_gene=ZNF518B
3	1	8	2	5	1	8	0	4	1	2031	-0.666666666666667	rna6886_gene=WDR1
2	0	2	0	2	0	2	2	1	2	528	0.222222222222222	rna6892_gene=LOC106783001
2	2	7	4	5	4	4	3	5	2	1137	1.04166666666667	rna6893_gene=SLC2A9
4	3	3	10	2	7	0	3	0	1	1425	1.84166666666667	rna6894_gene=DRD5
2	8	4	13	4	10	6	9	3	1	1782	5.04	rna6895_gene=OTOP1
0	1	0	0	0	1	2	4	1	2	498	0.666666666666667	rna6896_gene=TMEM128
0	1	0	0	0	1	1	1	1	0	1167	2	rna6897_gene=LYAR
2	0	4	1	2	1	6	3	4	4	2298	0.983333333333334	rna6900_gene=ZBTB49
1	1	2	4	1	3	1	1	2	0	1005	6	rna6903_gene=STX18
0	0	3	1	3	1	0	0	1	0	609	0.5	rna6904_gene=MSX1
0	0	2	0	2	0	1	0	1	0	408	-0.666666666666667	rna6906_gene=CYTL1
1	0	2	0	1	0	5	0	3	1	1101	0.666666666666667	rna6907_gene=STK32B
0	3	6	9	6	8	12	12	10	8	3255	-0.968253968253968	rna6908_gene=EVC2
0	6	14	17	14	11	4	23	4	7	2829	-0.541666666666667	rna6909_gene=EVC
3	0	6	0	5	0	12	4	7	0	1710	0.926190476190476	rna6910_gene=CRMP1
11	6	16	18	11	14	20	31	10	17	4368	1.12050653594771	rna6911_gene=LOC102149643
0	1	8	5	8	4	1	1	2	0	1881	0.555555555555555	rna6913_gene=LOC100070079
4	5	9	5	5	2	11	5	4	2	2667	-0.4	rna6914_gene=WFS1
1	0	2	0	1	0	4	1	1	1	1440	0.333333333333333	rna6917_gene=PPP2R2C
2	5	2	15	4	14	8	9	4	6	3021	4.70952380952381	rna6918_gene=MAN2B2
0	0	1	1	1	1	1	3	0	0	342	1	rna6920_gene=LOC102148192
0	0	0	1	0	1	1	1	0	0	288	3	rna6921_gene=S100P
3	1	5	2	4	1	2	0	3	1	4191	0.7	rna6926_gene=KIAA0232
2	1	2	1	2	0	2	0	1	0	2082	0.333333333333333	rna6930_gene=TBC1D14
2	1	3	1	1	0	1	0	2	0	1713	1.16666666666667	rna6933_gene=CCDC96
0	0	4	3	4	3	2	0	0	0	1272	0.2	rna6934_gene=TADA2B
4	1	5	2	1	3	3	1	2	0	693	4.7	rna6935_gene=GRPEL1
5	3	10	11	9	8	15	5	2	1	3072	2.25858585858586	rna6938_gene=SORCS2
1	2	4	3	3	1	4	2	0	1	1560	-1.26666666666667	rna6939_gene=PSAPL1
2	0	12	3	10	3	8	0	7	2	2460	1.09324009324009	rna6942_gene=AFAP1
2	2	10	7	8	5	8	5	7	2	2145	1.43939393939394	rna6952_gene=ABLIM2
7	4	24	13	17	9	17	7	7	10	4002	0.251022727272727	rna6958_gene=SH3TC1
3	6	7	6	4	0	1	0	4	0	1362	1.275	rna6959_gene=HTRA3
7	7	12	12	9	7	9	3	2	2	2103	0.5	rna6960_gene=ACOX3
1	2	2	8	1	6	7	4	1	5	2151	4.2	rna6962_gene=TRMT44
2	6	3	9	1	3	8	2	4	3	1713	2.125	rna6963_gene=CPZ
2	1	2	3	0	4	4	7	3	10	2553	3.19318181818182	rna6964_gene=LOC102147481
0	0	0	1	0	1	2	0	1	0	912	7	rna6965_gene=LRPAP1
1	0	6	4	5	4	1	3	3	1	1404	1.5952380952381	rna6966_gene=DOK7
2	1	11	8	9	7	3	4	6	2	1941	1.85666666666667	rna6967_gene=HGFAC
2	0	9	0	7	0	5	0	5	5	4275	-1.15	rna6968_gene=RGS12
0	0	1	0	1	0	1	0	2	0	771	0.5	rna6971_gene=MSANTD1
1	3	10	7	9	6	7	3	5	6	9060	-1.97662337662338	rna6972_gene=HTT
2	2	4	2	2	0	1	0	1	2	1632	-0.933333333333333	rna6974_gene=GRK4
2	4	6	9	4	5	6	5	4	0	2562	6.5984126984127	rna6976_gene=NOP14
0	0	1	1	1	1	4	0	2	4	1371	0.6	rna6978_gene=MFSD10
1	0	1	0	2	0	3	1	4	1	2409	0.916666666666667	rna6980_gene=ADD1
4	3	3	4	5	3	3	2	1	0	1782	2.32222222222222	rna6988_gene=SH3BP2
0	0	1	0	1	0	3	1	1	3	954	-0.75	rna6989_gene=TNIP2
7	0	8	1	5	1	5	0	3	1	4356	1.69444444444444	rna6992_gene=FAM193A
1	0	2	0	1	0	4	3	2	0	1674	1	rna6995_gene=CFAP99
11	0	9	3	6	3	5	2	1	1	2529	1.37619047619048	rna6996_gene=ZFYVE28
0	2	2	3	2	1	3	3	2	2	2742	-1	rna6998_gene=POLN
2	1	3	1	1	0	0	0	0	3	1812	-0.0416666666666666	rna6999_gene=HAUS3
1	0	2	1	1	1	0	0	0	0	873	1.16666666666667	rna7000_gene=NAT8L
5	2	6	2	3	2	1	1	1	0	1425	1.10714285714286	rna7002_gene=NELFA
4	0	5	0	3	0	1	0	0	0	4176	0.266666666666667	rna7004_gene=WHSC1
9	0	9	0	2	0	3	2	0	0	2394	0.411111111111111	rna7016_gene=FGFR3
6	5	8	5	4	0	2	3	4	4	2415	0.173809523809524	rna7017_gene=TACC3
0	1	0	1	0	0	0	0	0	3	870	-0.5	rna7018_gene=TMEM129
9	3	12	5	9	2	3	8	2	4	2094	0.232478632478632	rna7021_gene=UVSSA
1	0	1	0	2	0	0	0	1	0	1068	0.833333333333333	rna7022_gene=MAEA
3	0	4	0	1	0	6	0	1	0	1293	2.15	rna7025_gene=CTBP1
2	0	3	0	1	0	3	0	2	0	849	1.41666666666667	rna7027_gene=SPON2
0	0	1	0	1	0	1	2	1	0	906	0.666666666666667	rna7029_gene=LOC106782987
2	0	5	0	3	0	6	0	1	1	1320	-0.416666666666667	rna7031_gene=FGFRL1
6	5	16	8	10	5	4	3	3	1	1935	0.669213139801375	rna7033_gene=IDUA
4	6	3	9	3	3	6	4	1	0	2112	4.44	rna7039_gene=SLC26A1
2	0	5	0	3	0	1	1	2	3	2580	0.0416666666666667	rna7043_gene=DGKQ
3	2	6	2	3	0	7	1	0	1	1569	-1.78571428571429	rna7045_gene=TMEM175
8	3	10	4	4	1	4	5	4	0	3795	2.23569023569024	rna7046_gene=GAK
1	1	1	1	0	0	0	0	0	1	405	0.5	rna7050_gene=CPLX1
1	0	2	0	3	0	1	0	1	1	729	-0.166666666666667	rna7052_gene=PCGF3
1	0	1	1	0	1	0	1	0	1	1518	1.25	rna7053_gene=MFSD7
2	0	4	1	2	1	1	0	1	1	531	1.06666666666667	rna7058_gene=MYL5
2	0	4	2	2	2	0	0	0	0	255	1.26666666666667	rna7059_gene=ATP5I
4	0	5	0	1	0	1	0	3	0	2517	1.26666666666667	rna7061_gene=PDE6B
1	2	2	2	1	0	3	2	2	0	2952	1.66666666666667	rna7064_gene=PIGG
1	1	5	1	4	0	1	0	0	2	1914	-1.48888888888889	rna39617_gene=HNRNPU
2	1	2	1	0	2	0	0	1	0	357	3.66666666666667	rna39618_gene=LOC100630213
1	0	1	2	0	2	2	1	0	0	867	5.25	rna39620_gene=DESI2
1	1	7	2	6	1	3	3	0	2	2802	-0.589285714285714	rna39621_gene=C30H1orf101
0	0	0	1	0	1	2	0	1	0	1269	7	rna39622_gene=ADSS
1	0	1	0	0	0	1	1	1	2	420	0.833333333333333	rna39623_gene=C30H1orf100
1	0	1	0	0	0	4	0	1	0	1596	3.5	rna39624_gene=ZBTB18
3	0	4	0	3	0	1	0	0	0	1440	0.2	rna39626_gene=AKT3
0	0	1	2	1	2	4	4	0	5	1968	0.75	rna39627_gene=SDCCAG8
2	1	5	2	3	3	7	5	3	1	4782	1.44444444444444	rna39628_gene=CEP170
2	0	3	0	3	0	3	0	2	0	1425	0.416666666666667	rna39639_gene=PLD5
2	3	3	6	1	3	2	2	0	1	714	1.54166666666667	rna39640_gene=MAP1LC3C
0	2	1	2	1	0	1	2	3	2	1332	0.333333333333333	rna39641_gene=BECN2
0	0	0	1	0	1	1	5	1	5	423	1	rna39642_gene=LOC100060755
1	3	4	6	3	3	11	7	1	5	2508	-1.03333333333333	rna39646_gene=EXO1
2	1	4	1	2	0	7	2	2	0	3276	0.311111111111111	rna39647_gene=WDR64
2	1	6	2	4	1	5	2	3	1	1962	0.323809523809524	rna39648_gene=CHML
1	0	2	1	1	1	1	1	1	0	1047	1.83333333333333	rna39649_gene=OPN3
0	0	0	3	0	3	4	2	2	0	1506	17	rna39650_gene=KMO
0	0	2	2	2	2	4	3	0	1	1599	0.5	rna39652_gene=FH
0	0	2	0	2	0	3	0	1	0	1434	-2	rna39653_gene=RGS7
1	1	0	0	1	1	0	0	0	0	507	1	rna39655_gene=GREM2
1	1	5	2	4	1	5	1	2	2	3309	-1.3	rna39659_gene=FMN2
2	2	1	1	1	1	0	6	3	7	513	0.5	rna39663_gene=LOC102150074
0	6	1	3	1	3	2	2	2	3	828	-3.5	rna39664_gene=LOC102149162
6	4	20	7	14	3	16	3	7	10	6345	-1.62532467532468	rna39669_gene=KIF26B
1	0	2	0	1	0	1	0	1	1	1323	0.333333333333333	rna39670_gene=SMYD3
1	0	2	1	1	1	1	3	1	0	1197	1.58333333333333	rna39671_gene=TFB2M
1	3	2	7	1	6	4	5	1	6	2193	2.01190476190476	rna39672_gene=CNST
1	0	1	0	2	0	2	0	0	0	1029	0	rna39674_gene=SCCPDH
6	2	5	4	1	4	9	7	4	11	3009	2.93650793650794	rna39675_gene=KIF28P
5	11	7	15	4	8	5	8	1	4	6828	0.666666666666667	rna39677_gene=AHCTF1
4	3	9	4	7	1	8	3	4	6	5433	-0.880357142857143	rna39681_gene=CDC42BPA
1	1	5	2	4	1	9	2	7	2	1914	-0.666666666666667	rna39690_gene=ADCK3
2	0	6	0	6	0	11	1	6	3	1347	-0.892857142857143	rna39693_gene=PSEN2
4	3	9	6	5	3	10	3	1	2	2829	0.0999999999999996	rna39699_gene=ITPKB
1	1	3	3	2	2	1	1	0	0	369	1	rna39700_gene=C30H1orf95
3	1	8	1	7	0	5	0	8	3	2919	-1.75	rna39701_gene=PARP1
0	0	2	3	2	3	1	1	2	1	2130	2.33333333333333	rna39702_gene=LIN9
1	3	0	3	1	2	2	3	0	0	1194	3.625	rna39703_gene=MIXL1
0	0	2	3	2	3	1	2	0	2	1434	0.666666666666667	rna39704_gene=ACBD3
1	0	1	0	0	0	0	2	1	1	411	0.666666666666667	rna39707_gene=H3F3A
1	0	4	6	3	6	0	5	1	9	1362	0.488333333333333	rna39708_gene=SDE2
0	2	1	3	1	3	2	0	4	3	1104	-0.5	rna39709_gene=LOC100054366
1	0	1	0	0	0	6	0	0	0	963	4	rna39710_gene=PYCR2
0	3	3	3	3	4	0	0	2	0	999	0.25	rna39711_gene=LOC100147245
5	1	8	5	3	4	7	7	3	0	2439	3.58333333333333	rna39712_gene=TMEM63A
2	0	4	0	2	0	6	2	2	1	1368	0.3	rna39716_gene=EPHX1
2	0	2	0	0	0	2	0	0	0	1833	2.33333333333333	rna39722_gene=ENAH
2	1	3	2	1	1	3	4	4	2	1854	1.51666666666667	rna39728_gene=LBR
7	7	10	11	5	6	13	7	11	8	13563	1.74621212121212	rna39729_gene=DNAH14
0	0	0	1	0	1	2	0	0	0	450	5	rna39732_gene=CNIH3
1	1	2	1	1	0	3	0	0	0	1545	-1.33333333333333	rna39734_gene=WDR26
1	0	2	6	1	6	3	4	5	4	2571	5.2	rna39737_gene=NVL
1	0	0	0	1	0	0	0	1	0	864	2	rna39740_gene=DEGS1
0	0	1	3	1	3	0	0	0	0	1107	3	rna39741_gene=FBXO28
3	2	8	1	5	3	12	3	6	4	3378	0.0402777777777774	rna39743_gene=TP53BP2
1	1	2	1	1	2	5	1	4	1	1944	3.16666666666667	rna39746_gene=CAPN2
6	0	7	0	1	0	5	3	4	3	1380	0.691964285714286	rna39747_gene=LOC100055093
0	1	0	1	0	0	1	1	1	1	630	1	rna39749_gene=LOC102150334
1	2	3	7	4	9	8	3	1	5	1578	1.79166666666667	rna39750_gene=CCDC185
3	1	4	1	5	0	5	2	6	0	1473	2.13333333333333	rna39752_gene=SUSD4
5	1	9	5	6	4	11	5	3	3	4668	1.36190476190476	rna39757_gene=DISP1
0	1	0	2	0	3	3	4	0	1	522	3.1	rna39765_gene=FAM177B
0	0	1	0	1	0	4	2	1	2	1236	-0.5	rna39766_gene=BROX
0	0	0	2	0	2	1	4	0	2	1176	1.8	rna39767_gene=AIDA
5	13	10	15	9	14	23	41	13	31	4869	0.16017316017316	rna39768_gene=LOC100053461
2	1	1	1	1	0	0	5	3	4	618	0.772222222222222	rna39769_gene=LOC100629977
0	0	1	0	1	0	4	0	2	0	972	-1	rna39772_gene=BPNT1
3	3	5	5	2	2	8	1	2	4	3039	0.6	rna39776_gene=IARS2
6	0	7	2	5	2	10	4	3	3	4182	1.16071428571429	rna39781_gene=RAB3GAP2
1	1	0	0	1	1	4	3	2	1	2517	1.5	rna39785_gene=MARK1
0	1	0	2	0	1	0	0	0	3	411	0.75	rna39786_gene=C30H1orf115
1	1	2	0	1	1	0	3	2	2	855	0.333333333333333	rna39787_gene=MARC2
1	0	2	5	1	5	3	1	1	2	1026	6.33333333333333	rna39788_gene=MARC1
1	2	2	4	3	4	3	3	6	1	2553	5.58333333333333	rna39789_gene=HLX
8	1	7	6	4	5	2	7	3	1	2274	2.11666666666667	rna39794_gene=HHIPL2
2	4	4	5	4	3	7	7	9	6	1353	0.847619047619047	rna39798_gene=LOC100050174
5	10	10	14	9	15	28	63	22	48	6033	0.534345044836116	rna39801_gene=LOC100055507
2	3	3	3	1	2	0	11	2	6	681	0.442460317460317	rna39806_gene=LOC102147783
1	1	1	0	2	1	3	1	2	1	4539	0.083333333333333	rna39812_gene=EPRS
0	0	0	1	0	1	0	1	1	1	1440	2.5	rna39815_gene=SLC30A10
0	1	0	2	0	1	1	0	0	2	720	1	rna39816_gene=LYPLAL1
0	0	2	0	2	0	1	0	1	0	855	-0.666666666666667	rna39820_gene=RRP15
0	0	1	0	1	0	2	2	1	2	1101	-0.166666666666667	rna39822_gene=SPATA17
1	1	3	1	2	2	3	1	1	1	1587	0.5	rna39824_gene=GPATCH2
0	0	1	0	1	0	2	0	4	0	1377	1	rna39827_gene=ESRRG
12	24	19	29	16	27	41	41	9	25	15609	0.300904977375566	rna39828_gene=USH2A
0	1	1	1	1	0	1	0	4	6	2343	-2.28571428571429	rna39830_gene=KCTD3
2	1	2	4	0	3	2	4	1	5	465	2.55555555555556	rna39834_gene=LOC100058286
3	0	4	0	3	0	6	1	2	1	2313	0.3	rna39835_gene=BRINP3
0	1	0	1	0	2	0	2	1	2	708	1.66666666666667	rna39836_gene=RGS18
0	1	0	0	0	1	2	0	0	0	591	1	rna39838_gene=RGS1
1	0	2	0	1	0	0	0	0	0	480	0.333333333333333	rna39839_gene=RGS13
0	0	1	1	1	1	1	1	1	1	636	1	rna39841_gene=RGS2
1	1	2	1	3	2	4	0	2	1	1317	-0.25	rna39843_gene=UCHL5
1	0	1	0	0	0	2	0	2	1	1617	2.25	rna39844_gene=TROVE2
1	0	3	0	4	0	3	1	3	0	1731	0.4	rna39847_gene=CDC73
1	0	1	0	2	0	1	0	1	0	1269	0.666666666666667	rna39848_gene=B3GALT2
6	1	9	1	7	0	9	0	5	0	3408	-0.407142857142857	rna39852_gene=KCNT2
8	14	13	31	9	19	25	57	13	23	3753	1.48275862068966	rna39855_gene=CFH
0	1	0	0	0	1	2	1	0	1	360	0.5	rna39856_gene=LOC102149693
1	1	2	0	1	1	2	3	2	5	1980	0.166666666666667	rna39857_gene=F13B
3	8	11	22	14	22	27	45	23	32	2844	0.957707509881423	rna39861_gene=LOC100146849
0	2	0	2	0	0	0	5	0	6	915	0.0952380952380952	rna39863_gene=CFHR2
0	0	0	2	0	2	0	3	0	2	3486	1.5	rna39867_gene=LOC100060734
2	1	5	5	3	4	9	7	0	7	2970	0.854166666666667	rna39870_gene=LOC100060815
10	14	17	15	13	17	18	48	6	12	10008	0.448417795356571	rna39871_gene=ASPM
1	4	5	3	4	5	6	12	1	3	4014	-0.366666666666667	rna39873_gene=CRB1
0	3	4	1	4	2	3	0	1	1	2337	-13.2	rna39876_gene=DENND1B
1	0	2	0	1	0	3	1	2	0	1194	1	rna39881_gene=LHX9
1	0	2	0	1	0	2	0	0	0	909	0.333333333333333	rna39884_gene=NEK7
0	0	1	0	1	0	0	0	0	1	357	-0.25	rna39891_gene=ATP6V1G3
3	15	1	31	1	28	7	17	5	4	4026	23.8666666666667	rna39893_gene=PTPRC
3	0	4	0	3	0	4	1	0	0	1488	0.2	rna39903_gene=NR5A2
2	1	4	2	2	3	2	2	4	1	2400	2.16666666666667	rna39917_gene=ZNF281
8	13	20	17	12	6	12	15	13	10	4740	0.264520202020202	rna39921_gene=KIF14
1	2	2	4	3	2	7	5	5	3	1851	1.5	rna39922_gene=DDX59
4	3	7	5	3	4	12	9	5	1	5067	2.835	rna39925_gene=CAMSAP2
1	3	3	5	2	2	2	0	2	0	1623	1.5	rna39926_gene=C30H1orf106
11	1	27	4	16	3	16	0	11	0	4860	3.30952380952381	rna39927_gene=KIF21B
18	2	28	7	14	7	23	5	7	3	5520	2.05347852389595	rna39929_gene=CACNA1S
0	0	4	2	4	2	0	0	0	0	348	0.2	rna39930_gene=ASCL5
0	0	1	0	1	0	2	0	1	0	552	-0.5	rna39932_gene=TMEM9
13	6	30	13	19	9	22	18	7	9	7875	0.361290322580645	rna39934_gene=IGFN1
2	0	8	1	8	1	4	1	4	3	2121	0	rna39935_gene=PKP1
1	0	3	4	2	4	6	1	0	0	546	5.33333333333333	rna39937_gene=TNNT2
1	2	6	3	7	3	8	4	4	1	1536	-0.371428571428571	rna39938_gene=LAD1
3	0	2	0	1	0	1	0	6	0	564	2.83333333333333	rna39939_gene=TNNI1
1	0	1	0	0	0	0	0	0	0	582	1	rna39941_gene=CSRP1
3	4	9	11	6	7	7	6	3	3	5694	1.07755102040816	rna39942_gene=NAV1
5	0	10	4	9	4	3	1	2	2	3063	1.12121212121212	rna39943_gene=IPO9
1	4	1	5	0	1	0	0	0	0	801	2.5	rna39944_gene=SHISA4
4	3	9	5	5	4	4	1	4	2	1728	1.08333333333333	rna39945_gene=LMOD1
1	2	1	1	2	3	1	0	1	0	540	1.66666666666667	rna39946_gene=TIMM17A
3	5	8	9	7	7	3	3	2	4	1887	0.166666666666667	rna39947_gene=RNPEP
2	5	4	8	4	3	3	0	3	0	1119	2.4	rna39948_gene=ELF3
1	0	3	2	2	2	3	2	1	0	1449	2.16666666666667	rna39950_gene=GPR37L1
1	3	3	8	2	7	1	6	1	4	960	1.09047619047619	rna39951_gene=ARL8A
3	0	4	1	1	1	2	1	2	1	1026	1.725	rna39953_gene=PTPN7
4	8	12	37	12	32	7	13	5	9	3126	2.17582417582418	rna39954_gene=LOC100146338
5	3	9	6	6	9	6	8	4	5	2898	1.17592592592593	rna39955_gene=LGR6
1	1	1	1	0	0	0	0	2	0	594	3	rna39956_gene=UBE2T
1	0	4	3	3	3	3	4	1	1	2865	1.2	rna39960_gene=PPP1R12B
1	1	2	1	1	0	6	4	1	1	1032	-0.0333333333333332	rna39965_gene=SYT2
6	3	6	2	6	3	4	2	3	2	4470	0.571428571428571	rna39966_gene=KDM5B
1	0	0	0	1	0	1	0	0	3	1404	0.25	rna39967_gene=LOC102147893
1	0	1	0	0	0	2	1	0	0	1707	1.25	rna39969_gene=KLHL12
1	0	0	0	1	0	3	0	0	0	1128	1	rna39971_gene=ADIPOR1
1	0	3	0	2	0	1	1	1	1	1446	0.0833333333333333	rna39974_gene=LOC100064979
1	0	3	5	2	5	1	0	0	0	1257	4.5	rna39979_gene=TMEM183A
4	0	10	4	8	4	4	4	1	0	3378	1.26464646464646	rna39980_gene=PPFIA4
1	0	2	1	3	1	2	1	0	2	750	0.222222222222222	rna39981_gene=MYOG
4	0	4	0	2	0	2	4	0	0	981	0.28	rna39982_gene=ADORA1
2	2	5	1	3	1	1	0	1	0	1437	-0.333333333333333	rna39986_gene=MYBPH
2	4	4	4	2	0	4	1	1	1	1152	-2.33333333333333	rna39987_gene=CHI3L1
1	2	3	6	2	4	3	4	1	0	1401	3.63333333333333	rna39988_gene=CHIT1
0	0	1	0	1	0	2	1	0	2	426	-0.583333333333333	rna39989_gene=TMEM242
1	2	0	2	1	0	2	5	5	2	1122	5.5	rna39990_gene=LOC102150999
0	0	2	0	2	0	1	1	4	2	1467	-0.111111111111111	rna39993_gene=ZDHHC14
3	1	2	0	5	1	3	4	4	2	1983	0.422222222222222	rna39995_gene=SNX9
